id,article_id,flesch_kincaid_grade,flesch_reading_ease,gunning_fog,smog_index,dale_chall,avg_sentence_length,subordinate_clauses,avg_word_length,lexical_density,type_token_ratio,passive_ratio,errors,transitions,subjectivity,formality,complexity,analyzed_at
596,106284235,12.5,52.94,14.8,14.3,10.11,33.6875,0.212121212121212,4.56400742115028,0.409851301115242,0.484230055658627,0.242424242424242,0,0,0.362302882302882,0.000927643784786642,15.5324504337051,2025-03-22 15:56:55
597,106284236,11.5,50.06,12.27,13.2,8.94,28.2916666666667,0.294117647058824,4.43372606774669,0.392647058823529,0.40500736377025,0.235294117647059,1,3,0.400449907235622,0.00294550810014728,13.3947712418301,2025-03-22 15:56:56
598,106284239,9.6,60.45,11.53,12.9,8.97,26.5,0.272727272727273,4.45283018867925,0.451114922813036,0.495711835334477,0.181818181818182,2,1,0.414085714285714,0.0,12.183704974271,2025-03-22 15:56:56
599,106284240,10.4,58.42,11.72,12.0,8.6,28.9220779220779,0.304878048780488,4.27615626403233,0.346326164874552,0.374943870678042,0.121951219512195,4,0,0.374613057882289,0.000449034575662326,13.2228013623175,2025-03-22 15:56:57
600,106287236,7.4,71.65,10.65,11.1,10.02,20.4,0.0666666666666667,3.87908496732026,0.316993464052288,0.624183006535948,0.0666666666666667,1,0,0.396762496762497,0.0,9.3723311546841,2025-03-22 15:56:58
601,106287239,11.0,56.79,12.0,13.0,8.89,27.9230769230769,0.0,4.69421487603306,0.440329218106996,0.40633608815427,0.233333333333333,0,0,0.397308488612836,0.0,13.1211353803946,2025-03-22 15:56:58
602,106287240,8.3,69.11,10.45,10.7,9.33,26.25,0.235294117647059,4.52380952380952,0.433333333333333,0.55,0.176470588235294,1,0,0.292903297682709,0.0,11.6611111111111,2025-03-22 15:56:58
603,106313235,11.1,45.86,11.78,12.9,10.58,27.8333333333333,0.333333333333333,4.64071856287425,0.413173652694611,0.622754491017964,0.25,0,0,0.241880341880342,0.0,13.115502328676,2025-03-22 15:56:59
604,106338230,9.6,55.13,10.63,12.7,8.76,19.3770491803279,0.0793650793650794,4.84517766497462,0.472527472527473,0.435702199661591,0.365079365079365,1,0,0.448066800623619,0.0,9.81652555095178,2025-03-22 15:56:59
605,106338231,11.4,50.46,12.74,13.5,8.98,25.0535714285714,0.233333333333333,4.63506771204562,0.458481192334989,0.427655024946543,0.35,0,2,0.370396158463385,0.0,12.3040175403021,2025-03-22 15:57:00
606,106338232,11.2,50.77,13.05,13.1,9.28,22.5,0.15,4.7037037037037,0.459259259259259,0.558024691358025,0.25,0,1,0.412469696969697,0.0,11.3864197530864,2025-03-22 15:57:00
607,106338233,9.5,60.65,11.25,12.2,8.17,21.72,0.142857142857143,4.52117863720074,0.478821362799263,0.506445672191529,0.25,4,2,0.493439716312057,0.0,10.5662737875998,2025-03-22 15:57:01
608,106338234,14.2,37.64,15.21,14.9,10.0,28.5769230769231,0.285714285714286,4.79676985195155,0.44414535666218,0.514131897711978,0.392857142857143,0,2,0.427255187341394,0.0,14.4070228111951,2025-03-22 15:57:01
609,106338235,11.6,44.44,12.48,13.1,9.57,21.75,0.2,4.85057471264368,0.500821018062397,0.528735632183908,0.266666666666667,0,1,0.376814814814815,0.0,11.2836070060208,2025-03-22 15:57:01
610,106338236,11.7,49.55,12.97,14.0,8.91,24.8076923076923,0.107142857142857,4.9968992248062,0.490712074303406,0.463565891472868,0.214285714285714,0,2,0.485780141843972,0.0,12.3328014606652,2025-03-22 15:57:02
611,106338237,12.0,48.84,12.98,13.6,9.24,25.7397260273973,0.118421052631579,4.65779670037254,0.456429330499469,0.427354976051091,0.236842105263158,1,1,0.367059016086794,0.0,12.7320517859656,2025-03-22 15:57:03
612,106338238,9.3,66.57,11.8,11.0,9.31,25.1111111111111,0.388888888888889,3.91814159292035,0.328918322295806,0.511061946902655,0.222222222222222,2,0,0.513451363451363,0.0,11.5800098111356,2025-03-22 15:57:03
613,106338239,12.6,57.95,15.73,13.8,9.3,35.6428571428571,0.2,4.49699398797595,0.392,0.515030060120241,0.2,0,0,0.437928737928738,0.0,16.211619047619,2025-03-22 15:57:03
614,106338240,5.6,81.73,8.22,9.4,7.22,18.0,0.32,3.62666666666667,0.317777777777778,0.46,0.08,1,0,0.610867346938775,0.00666666666666667,7.97259259259259,2025-03-22 15:57:04
615,106339231,10.7,57.5,12.46,12.9,9.39,28.1764705882353,0.377358490566038,4.57202505219207,0.413148788927336,0.42240779401531,0.245283018867925,3,0,0.38517316017316,0.00069589422407794,13.0965397923875,2025-03-22 15:57:04
616,106339232,9.9,65.15,12.48,12.2,8.99,31.1232876712329,0.15,4.00660211267606,0.332747252747253,0.389084507042253,0.1875,5,0,0.439998875583291,0.00220070422535211,13.78534497466,2025-03-22 15:57:06
617,106339234,9.8,65.35,11.59,11.3,8.51,29.047619047619,0.448979591836735,4.13688524590164,0.391869918699187,0.436065573770492,0.163265306122449,3,0,0.434435289919161,0.00163934426229508,13.0798296554394,2025-03-22 15:57:06
618,106339235,10.0,64.85,11.85,11.1,8.68,26.8484848484848,0.26865671641791,4.05643340857788,0.425183512140034,0.410270880361174,0.0746268656716418,5,0,0.508471641024089,0.00282167042889391,12.4245561202083,2025-03-22 15:57:07
619,106339236,11.8,49.35,13.5,13.0,10.44,26.195652173913,0.0833333333333333,4.57261410788382,0.453565505804312,0.517842323651452,0.145833333333333,0,1,0.382702475518009,0.000829875518672199,12.8164058932391,2025-03-22 15:57:08
620,106339237,10.1,64.44,13.14,12.0,9.91,27.1428571428571,0.214285714285714,4.15657894736842,0.40473061760841,0.548684210526316,0.0714285714285714,3,0,0.396618517536885,0.0,12.5491959201552,2025-03-22 15:57:08
621,106339238,8.7,62.88,9.4,11.2,8.18,28.3846153846154,0.129032258064516,4.26422764227642,0.389261744966443,0.425474254742547,0.032258064516129,2,1,0.39196870015949,0.0,12.4912923765273,2025-03-22 15:57:09
622,106339239,10.4,58.42,11.5,12.3,8.45,24.4878048780488,0.24390243902439,4.25099601593626,0.384691848906561,0.413346613545817,0.0975609756097561,2,0,0.425578673027653,0.00398406374501992,11.7574989089851,2025-03-22 15:57:09
623,106339240,10.8,51.89,11.5,12.3,9.28,28.1590909090909,0.311111111111111,4.64810330912026,0.439161966156326,0.44955609362389,0.155555555555556,2,0,0.38876159554731,0.00161420500403551,13.1327509584157,2025-03-22 15:57:10
624,106340233,8.2,64.0,9.14,10.6,9.75,26.6363636363636,0.3,4.44539249146758,0.353846153846154,0.455631399317406,0.2,1,0,0.426747062461348,0.0,11.7300699300699,2025-03-22 15:57:10
625,106340234,11.4,50.26,13.06,13.3,10.08,24.8260869565217,0.416666666666667,4.61646234676007,0.432809773123909,0.539404553415061,0.291666666666667,3,1,0.446997561825148,0.0,12.2196322432152,2025-03-22 15:57:11
626,106340235,12.4,47.72,13.94,13.9,9.52,26.0909090909091,0.454545454545455,4.48780487804878,0.348432055749129,0.466898954703833,0.363636363636364,1,2,0.515119745845552,0.00174216027874564,12.9464470488861,2025-03-22 15:57:11
627,106345231,10.7,57.61,11.29,12.1,8.18,26.6486486486486,0.526315789473684,4.07606490872211,0.39209726443769,0.401622718052738,0.0789473684210526,2,0,0.47909898989899,0.0,12.5802486376954,2025-03-22 15:57:11
628,106345232,12.8,46.61,13.52,13.3,9.67,37.25,0.545454545454545,4.82885906040268,0.433774834437086,0.513422818791946,0.272727272727273,0,0,0.354545454545454,0.0,16.8279249448124,2025-03-22 15:57:12
629,106345233,8.5,68.7,10.26,11.1,7.34,22.2962962962963,0.245614035087719,4.03156146179402,0.392648287385129,0.352159468438538,0.105263157894737,1,0,0.575870596205962,0.00249169435215947,10.3963148612271,2025-03-22 15:57:12
630,106345234,10.1,64.44,12.26,11.9,8.05,27.9189189189189,0.263157894736842,4.22652468538238,0.45595353339787,0.393998063891578,0.289473684210526,0,0,0.458500678426052,0.00387221684414327,12.8249574841056,2025-03-22 15:57:13
631,106345235,11.2,56.39,12.5,12.8,9.0,27.5238095238095,0.545454545454545,4.43944636678201,0.415807560137457,0.484429065743945,0.0909090909090909,1,0,0.528410520297313,0.0,13.0465390279823,2025-03-22 15:57:13
632,106345237,9.6,60.35,10.83,12.7,8.62,21.75,0.391304347826087,4.43103448275862,0.399232245681382,0.490421455938697,0.0869565217391304,1,0,0.481041666666667,0.0,10.5830774152271,2025-03-22 15:57:14
633,106345238,12.0,48.74,12.88,13.8,8.91,26.4166666666667,0.423076923076923,4.57570977917981,0.421383647798742,0.473186119873817,0.0384615384615385,2,0,0.498191489361702,0.0,12.9460167714885,2025-03-22 15:57:14
634,106345239,9.8,59.94,11.21,12.5,8.46,25.0,0.5,4.38434782608696,0.412891986062718,0.453913043478261,0.0416666666666667,2,0,0.598534391534392,0.0,11.7376306620209,2025-03-22 15:57:14
635,106345240,11.7,49.55,12.54,13.0,9.41,26.3076923076923,0.346153846153846,4.64181286549708,0.425438596491228,0.519005847953216,0.153846153846154,1,0,0.496083866382374,0.0,12.8110436347278,2025-03-22 15:57:15
636,106362231,11.3,61.5,12.49,10.9,8.97,30.5,0.545454545454545,4.01366120218579,0.333333333333333,0.494535519125683,0.0909090909090909,0,0,0.37989417989418,0.0,14.0444444444444,2025-03-22 15:57:15
637,106362232,12.0,54.15,12.72,13.5,8.06,29.4938271604938,0.222222222222222,4.44788614483047,0.358065860775323,0.312683131017162,0.388888888888889,2,0,0.312743540960101,0.00125575554625366,13.9506310070897,2025-03-22 15:57:16
638,106362233,16.7,31.25,17.17,18.6,9.64,42.6666666666667,0.7,4.96614583333333,0.373056994818653,0.46875,0.4,0,0,0.338502673796791,0.0,19.9132412204951,2025-03-22 15:57:17
639,106362234,8.4,68.91,9.69,10.6,8.24,26.2592592592593,0.241379310344828,4.00705218617772,0.407876230661041,0.410437235543018,0.103448275862069,0,0,0.474406565656566,0.00141043723554302,11.6890451633068,2025-03-22 15:57:17
640,106362235,9.6,65.76,11.07,10.0,8.61,27.0714285714286,0.133333333333333,4.10026385224274,0.331578947368421,0.496042216358839,0.666666666666667,0,0,0.2669536271809,0.0,12.334335839599,2025-03-22 15:57:17
641,106362236,10.0,64.85,11.5,12.2,8.04,29.2950819672131,0.283582089552239,4.27364297705652,0.328713968957871,0.340794627867935,0.328358208955224,1,2,0.447552516313578,0.0,13.2079319787237,2025-03-22 15:57:18
642,106362237,11.9,59.87,13.88,12.8,9.92,32.0,0.571428571428571,4.15625,0.348214285714286,0.589285714285714,0.428571428571429,0,1,0.196767676767677,0.0,14.7494047619048,2025-03-22 15:57:18
643,106362238,11.7,55.07,12.79,12.0,9.47,30.9090909090909,0.545454545454545,4.21470588235294,0.373529411764706,0.567647058823529,0.272727272727273,1,0,0.382884399551066,0.00294117647058824,14.3275401069519,2025-03-22 15:57:19
644,106362239,8.4,69.01,10.35,10.0,9.13,23.3478260869565,0.25,4.07262569832402,0.38961038961039,0.556797020484171,0.125,2,0,0.392460317460317,0.0,10.7124788255223,2025-03-22 15:57:19
645,106363232,10.0,59.33,13.19,12.5,9.65,25.1666666666667,0.2,4.58278145695364,0.42,0.609271523178808,0.6,0,0,0.38,0.0,11.8622222222222,2025-03-22 15:57:19
646,106387233,12.5,47.62,13.94,13.0,11.86,33.6,0.166666666666667,4.44047619047619,0.423529411764706,0.672619047619048,0.0,0,0,0.334309764309764,0.0,15.5078431372549,2025-03-22 15:57:19
647,106408239,11.0,56.89,12.76,12.7,8.65,30.7272727272727,0.416666666666667,4.12130177514793,0.375739644970414,0.5,0.416666666666667,2,0,0.555848484848485,0.0,14.0343374574144,2025-03-22 15:57:20
648,106409233,8.8,67.99,10.13,11.5,7.72,30.1111111111111,0.169014084507042,4.23510806536637,0.36344537815126,0.325777543489721,0.211267605633803,6,0,0.471234182484182,0.00105429625724829,13.0915188297541,2025-03-22 15:57:20
649,106409234,9.6,60.55,10.37,11.5,8.4,24.9714285714286,0.194444444444444,4.37070938215103,0.397959183673469,0.418764302059497,0.111111111111111,2,0,0.42464257964258,0.0034324942791762,11.656462585034,2025-03-22 15:57:21
650,106409235,10.7,57.5,12.66,12.7,9.07,25.5925925925926,0.307692307692308,4.45151953690304,0.339130434782609,0.457308248914617,0.153846153846154,2,1,0.451710526315789,0.00144717800289436,12.2105743424584,2025-03-22 15:57:21
651,106409236,9.3,66.67,11.05,11.6,8.42,38.9090909090909,0.1875,4.28971962616822,0.403669724770642,0.509345794392523,0.6875,0,0,0.359877734877735,0.0,16.2042535446205,2025-03-22 15:57:22
652,106409237,8.4,63.7,9.37,10.0,11.18,26.8181818181818,0.037037037037037,4.48474576271186,0.345058626465662,0.56271186440678,0.111111111111111,0,0,0.448949774715081,0.0,11.8544134815492,2025-03-22 15:57:22
653,106409238,11.6,55.27,13.01,13.1,9.42,29.0,0.25,4.69241379310345,0.444137931034483,0.499310344827586,0.291666666666667,1,0,0.519101244101244,0.0,13.6813793103448,2025-03-22 15:57:23
654,106409239,10.9,57.1,11.88,12.5,9.19,26.9166666666667,0.230769230769231,4.6656346749226,0.372307692307692,0.557275541795666,0.307692307692308,0,0,0.719413919413919,0.0,12.7296581196581,2025-03-22 15:57:23
655,106409240,6.8,67.65,8.34,9.4,9.26,17.9285714285714,0.153846153846154,4.24302788844622,0.398406374501992,0.637450199203187,0.0769230769230769,1,0,0.507569444444444,0.0,8.37565926769114,2025-03-22 15:57:23
656,106440234,6.4,74.08,8.48,10.6,8.26,14.2222222222222,0.5,4.1796875,0.330729166666667,0.484375,0.0714285714285714,0,0,0.295037334460411,0.0,6.98431712962963,2025-03-22 15:57:23
657,106441230,8.5,68.7,9.76,10.1,8.11,25.2758620689655,0.303030303030303,4.02182810368349,0.388059701492537,0.451568894952251,0.0909090909090909,3,0,0.539034050526588,0.00136425648021828,11.387973923486,2025-03-22 15:57:24
658,106441231,12.1,54.05,14.33,13.2,11.07,29.6,0.263157894736842,4.22466216216216,0.340640809443508,0.5625,0.263157894736842,1,0,0.45688943001443,0.00168918918918919,14.0135469364812,2025-03-22 15:57:24
659,106441232,10.8,62.72,12.95,12.0,9.29,29.3888888888889,0.3,4.30812854442344,0.422429906542056,0.578449905482042,0.1,2,0,0.541272486772487,0.0056710775047259,13.5371062651436,2025-03-22 15:57:24
660,106441233,9.0,67.38,10.85,10.9,8.32,24.6153846153846,0.175,3.971875,0.371754932502596,0.4,0.075,1,0,0.564285714285714,0.0,11.3290465159624,2025-03-22 15:57:25
661,106441234,14.1,48.67,15.53,13.5,10.53,38.0,0.235294117647059,4.22514619883041,0.352422907488987,0.538011695906433,0.235294117647059,1,0,0.508779963817277,0.00146198830409357,17.484140969163,2025-03-22 15:57:25
662,106441235,9.7,65.56,13.44,13.0,9.9,28.5,0.25,4.14035087719298,0.274853801169591,0.64327485380117,0.0,0,0,0.373333333333333,0.0,12.8249512670565,2025-03-22 15:57:26
663,106441236,12.6,52.53,14.21,12.9,10.01,31.4,0.2,4.23885350318471,0.415094339622642,0.576433121019108,0.0,1,1,0.48126102292769,0.00318471337579618,14.8050314465409,2025-03-22 15:57:26
664,106441237,9.4,66.37,12.51,12.6,9.64,31.0909090909091,0.181818181818182,4.11988304093567,0.313953488372093,0.52046783625731,0.0,0,0,0.528352130325815,0.0,13.6016208597604,2025-03-22 15:57:26
665,106441238,8.3,69.31,9.81,9.9,8.56,26.3636363636364,0.384615384615385,3.92068965517241,0.334459459459459,0.596551724137931,0.0,1,0,0.573194444444444,0.00344827586206897,11.6660319410319,2025-03-22 15:57:26
666,106441239,11.8,59.98,13.97,12.2,9.4,31.1764705882353,0.117647058823529,4.34528301886792,0.404850746268657,0.526415094339623,0.352941176470588,3,1,0.499185463659148,0.00188679245283019,14.4604404448347,2025-03-22 15:57:27
667,106441240,9.3,66.57,10.68,11.1,8.0,25.5,0.272727272727273,4.02147525676937,0.325559701492537,0.396825396825397,0.0681818181818182,2,2,0.566010582010582,0.000933706816059757,11.7085199004975,2025-03-22 15:57:27
668,106467230,7.8,70.53,9.46,9.7,8.84,21.9333333333333,0.375,4.00607902735562,0.359756097560976,0.544072948328267,0.25,0,0,0.414722222222222,0.0,10.0310298102981,2025-03-22 15:57:27
669,106467231,6.5,73.98,8.34,9.7,6.99,16.1666666666667,0.222222222222222,3.7319587628866,0.378006872852234,0.580756013745705,0.111111111111111,1,0,0.494347826086957,0.0,7.6815578465063,2025-03-22 15:57:28
670,106467234,11.2,56.18,12.77,12.4,9.61,30.9166666666667,0.416666666666667,4.48247978436658,0.347708894878706,0.544474393530997,0.25,0,0,0.389236111111111,0.0,14.1547918538485,2025-03-22 15:57:28
671,106467235,12.4,53.24,15.09,14.3,10.6,33.6666666666667,0.571428571428571,4.54455445544554,0.37378640776699,0.643564356435644,0.571428571428571,0,0,0.395833333333333,0.0,15.4801510248112,2025-03-22 15:57:28
672,106467237,4.7,83.96,6.87,7.9,8.59,23.8888888888889,0.294117647058824,4.41162790697674,0.315420560747664,0.467441860465116,0.352941176470588,0,0,0.367028985507246,0.0,9.63476981654552,2025-03-22 15:57:28
673,106467238,13.8,44.07,17.02,15.4,11.29,29.6,0.666666666666667,4.77702702702703,0.445945945945946,0.72972972972973,0.333333333333333,0,0,0.168333333333333,0.0,14.6153153153153,2025-03-22 15:57:29
674,106467239,6.9,72.76,7.93,8.3,8.92,21.9130434782609,0.16,4.25198412698413,0.381422924901186,0.531746031746032,0.16,0,0,0.43587962962963,0.00198412698412698,9.73148880105402,2025-03-22 15:57:29
675,106467240,10.7,52.09,11.91,12.7,9.95,24.7826086956522,0.2,4.70175438596491,0.472854640980736,0.540350877192982,0.16,1,0,0.398138528138528,0.0,11.9851544455443,2025-03-22 15:57:29
676,106468236,8.3,74.73,10.05,9.4,7.7,25.1111111111111,0.476190476190476,3.8429203539823,0.348684210526316,0.451327433628319,0.0476190476190476,0,0,0.637701118326118,0.0,11.2532651072125,2025-03-22 15:57:30
677,106468237,6.4,79.6,9.44,10.2,7.72,21.4583333333333,0.115384615384615,3.58640776699029,0.315581854043393,0.423300970873786,0.115384615384615,2,0,0.502838365338365,0.0058252427184466,9.39130506245891,2025-03-22 15:57:30
678,106468238,9.5,66.17,10.9,11.1,7.81,26.25,0.352941176470588,4.20476190476191,0.336492890995261,0.461904761904762,0.235294117647059,2,0,0.407239057239057,0.0,12.0288309636651,2025-03-22 15:57:30
679,106470232,10.6,52.39,11.29,11.7,9.68,22.2307692307692,0.5,4.5121107266436,0.357638888888889,0.602076124567474,0.166666666666667,0,0,0.249714536671058,0.0,11.0628027065527,2025-03-22 15:57:30
680,106485231,12.3,48.13,14.03,14.2,9.7,25.4444444444444,0.111111111111111,4.65938864628821,0.438864628820961,0.471615720524017,0.0555555555555556,1,0,0.513174213174213,0.0,12.7277696910885,2025-03-22 15:57:31
681,106493231,9.2,61.46,10.51,11.2,8.58,21.98,0.283018867924528,4.15104640582348,0.381471389645777,0.423111919927207,0.207547169811321,2,0,0.452935117091744,0.0100090991810737,10.5204904632153,2025-03-22 15:57:31
682,106493232,11.8,49.25,12.26,14.6,8.22,26.5185185185185,0.317647058823529,4.51815642458101,0.425650557620818,0.330540037243948,0.176470588235294,1,2,0.470643828548856,0.000931098696461825,12.9147230253798,2025-03-22 15:57:32
683,106493235,12.0,54.26,13.58,13.1,8.98,31.9705882352941,0.297297297297297,4.24563017479301,0.392660550458716,0.449862005519779,0.135135135135135,1,0,0.542186688311688,0.00275988960441582,14.7877495952509,2025-03-22 15:57:33
684,106493237,9.7,70.97,11.94,11.4,7.06,28.9915966386555,0.27536231884058,3.86028985507246,0.376521739130435,0.25304347826087,0.195652173913043,6,0,0.497992645520527,0.00347826086956522,13.0227061259286,2025-03-22 15:57:35
685,106494239,5.6,81.63,7.59,8.5,8.06,17.0909090909091,0.0909090909090909,3.94281914893617,0.345597897503285,0.444148936170213,0.0454545454545455,1,0,0.351223121014788,0.00398936170212766,7.67883566280413,2025-03-22 15:57:35
686,106494240,10.1,59.13,11.1,11.5,9.64,22.35,0.0638297872340425,4.41275167785235,0.347345132743363,0.486577181208054,0.148936170212766,3,0,0.276356546679127,0.0,10.9324483775811,2025-03-22 15:57:36
687,106495231,8.2,64.2,9.71,10.2,10.59,22.1111111111111,0.375,4.2713567839196,0.346938775510204,0.668341708542714,0.125,0,0,0.525,0.0,10.2193499622071,2025-03-22 15:57:36
688,106495232,10.6,57.91,11.6,12.8,8.86,27.2307692307692,0.166666666666667,4.53672316384181,0.403377110694184,0.441619585687382,0.261904761904762,1,0,0.4199329004329,0.0,12.7447154471545,2025-03-22 15:57:36
689,106495234,11.8,60.18,13.83,11.9,9.65,36.7333333333333,0.375,4.36479128856624,0.345388788426763,0.52994555353902,0.4375,0,0,0.393133054684779,0.00181488203266788,16.29290737392,2025-03-22 15:57:37
690,106495235,13.6,44.58,15.41,14.4,9.83,31.6,0.363636363636364,4.75316455696203,0.421383647798742,0.604430379746835,0.545454545454545,0,0,0.288725490196078,0.0,15.2071278825996,2025-03-22 15:57:37
691,106495236,9.2,61.36,9.69,11.1,7.39,22.8636363636364,0.391304347826087,3.99502982107356,0.356858846918489,0.39662027833002,0.282608695652174,2,2,0.252689594356261,0.0,10.8068317368516,2025-03-22 15:57:37
692,106495237,9.5,60.75,11.8,11.7,9.49,28.1666666666667,0.5,4.38461538461539,0.331360946745562,0.674556213017751,0.666666666666667,0,0,0.320791245791246,0.0,12.6660092044707,2025-03-22 15:57:38
693,106495238,8.8,67.89,10.64,10.9,8.61,28.5294117647059,0.216216216216216,4.17319587628866,0.384932920536636,0.409278350515464,0.108108108108108,4,1,0.505680931090767,0.0,12.5714482284142,2025-03-22 15:57:38
694,106496231,6.6,73.58,7.21,10.2,7.74,16.1698113207547,0.0769230769230769,4.12718786464411,0.266044340723454,0.344224037339557,0.307692307692308,1,0,0.407445887445887,0.0,7.67861855382606,2025-03-22 15:57:39
695,106496232,6.9,72.97,7.87,9.4,7.26,17.9312977099237,0.145593869731801,3.89740315027671,0.419196237708422,0.29076202639421,0.0383141762452107,14,3,0.582302516404512,0.00191570881226054,8.41683131587736,2025-03-22 15:57:41
696,106496234,4.7,84.07,6.22,8.0,6.83,15.8372093023256,0.145539906103286,3.78883994126285,0.404368358913813,0.270484581497797,0.028169014084507,6,1,0.561236203376034,0.00176211453744493,6.9805258870798,2025-03-22 15:57:42
697,106496238,10.0,64.85,11.27,10.3,8.67,30.4666666666667,0.285714285714286,4.07768052516411,0.333695652173913,0.434354485776805,0.228571428571429,1,0,0.46707264957265,0.0,13.6001207729469,2025-03-22 15:57:43
698,106496239,8.5,74.02,11.26,10.7,8.27,27.0333333333333,0.28125,3.84833538840937,0.32675709001233,0.44019728729963,0.125,2,1,0.425949206349207,0.00369913686806412,11.9533634744486,2025-03-22 15:57:43
699,106516231,10.0,59.33,11.36,11.8,9.15,24.9310344827586,0.0,4.45643153526971,0.353507565337001,0.457814661134163,0.103448275862069,4,0,0.371804434881358,0.00138312586445367,11.7615140160319,2025-03-22 15:57:44
700,106516233,9.4,66.37,11.41,10.8,9.42,28.0,0.0869565217391304,4.28409090909091,0.375609756097561,0.501623376623377,0.260869565217391,0,0,0.30580192165558,0.0,12.5918699186992,2025-03-22 15:57:44
701,106516234,7.7,70.73,9.25,9.8,8.35,18.8983050847458,0.111111111111111,4.17399103139014,0.388790035587189,0.435874439461883,0.0793650793650794,3,3,0.413718578718579,0.000896860986547085,8.99569837344432,2025-03-22 15:57:45
702,106519234,9.2,61.36,11.47,11.6,9.46,27.75,0.2,4.25675675675676,0.357142857142857,0.671171171171171,0.1,2,0,0.471978021978022,0.0,12.4357142857143,2025-03-22 15:57:45
703,106519236,10.6,57.81,12.26,12.7,9.42,30.2173913043478,0.590909090909091,4.43741007194245,0.353448275862069,0.453237410071943,0.227272727272727,3,1,0.417131519274377,0.00143884892086331,13.7236131934033,2025-03-22 15:57:45
704,106519237,8.3,69.31,8.65,9.2,7.44,23.7741935483871,0.242424242424242,4.27272727272727,0.395693135935397,0.388059701492537,0.303030303030303,0,0,0.353761487050961,0.00271370420624152,10.8232955614408,2025-03-22 15:57:46
705,106519239,9.7,60.14,9.92,11.4,7.88,25.5818181818182,0.298245614035088,4.23667377398721,0.294908062234795,0.316986496090974,0.245614035087719,2,0,0.280602240896358,0.00284292821606254,11.8589087480177,2025-03-22 15:57:46
706,106519240,8.4,69.01,9.73,10.7,8.67,24.7058823529412,0.318181818181818,4.01428571428571,0.363636363636364,0.516666666666667,0.0909090909090909,0,0,0.45770202020202,0.0,11.1565062388592,2025-03-22 15:57:47
707,106552230,12.3,48.13,13.58,14.1,9.24,26.7352941176471,0.162162162162162,4.6017601760176,0.45984598459846,0.478547854785479,0.189189189189189,1,0,0.443899414311179,0.0011001100110011,13.1650467007485,2025-03-22 15:57:47
708,106552231,10.2,58.82,11.69,11.7,9.33,23.5625,0.3125,4.40053050397878,0.435013262599469,0.612732095490716,0.25,2,0,0.49441037357704,0.0026525198938992,11.3991710875332,2025-03-22 15:57:48
709,106552232,12.1,53.95,13.5,12.3,9.44,28.2222222222222,0.2,4.39370078740158,0.409224730127576,0.523622047244094,0.275,3,1,0.460262345679012,0.00295275590551181,13.5771489841166,2025-03-22 15:57:48
710,106569230,8.0,70.02,9.88,11.0,8.4,20.3023255813953,0.222222222222222,4.34936998854525,0.427594070695553,0.467353951890034,0.0888888888888889,1,0,0.336734693877551,0.00229095074455899,9.5766398840303,2025-03-22 15:57:49
711,106569231,9.0,67.28,10.37,9.7,9.22,24.2666666666667,0.235294117647059,4.19505494505495,0.292349726775956,0.505494505494506,0.117647058823529,0,0,0.359296296296296,0.00274725274725275,11.1863387978142,2025-03-22 15:57:49
712,106569232,10.9,51.58,11.73,12.7,9.38,26.4473684210526,0.324324324324324,4.47562189054726,0.371884346959123,0.463681592039801,0.135135135135135,0,0,0.455701058201058,0.00099502487562189,12.5730842560039,2025-03-22 15:57:49
713,106569233,12.1,54.05,10.86,12.5,7.15,32.7222222222222,0.142857142857143,4.17996604414261,0.144312393887946,0.234295415959253,0.0714285714285714,0,0,0.218952062430323,0.0,14.9888448720367,2025-03-22 15:57:50
714,106569237,8.7,68.2,10.21,11.4,8.56,22.9555555555556,0.230769230769231,4.21539206195547,0.36231884057971,0.382381413359148,0.021978021978022,4,0,0.421520335654414,0.000484027105517909,10.6726247987118,2025-03-22 15:57:51
715,106569238,10.4,58.32,12.42,12.5,9.25,25.9166666666667,0.357142857142857,4.42443729903537,0.382636655948553,0.569131832797428,0.357142857142857,0,0,0.341925407925408,0.0,12.2331011075384,2025-03-22 15:57:51
716,106569239,13.5,44.88,14.57,14.6,9.7,32.0,0.155555555555556,4.55487804878049,0.414264036418816,0.404725609756098,0.266666666666667,0,0,0.411010971786834,0.0,15.3047546788063,2025-03-22 15:57:52
717,106569240,9.1,61.77,10.29,10.4,10.3,17.8235294117647,0.0555555555555556,4.33663366336634,0.335526315789474,0.613861386138614,0.166666666666667,2,0,0.231786616161616,0.0,9.08635190918473,2025-03-22 15:57:52
718,106589235,10.0,64.85,11.3,11.4,8.37,29.2765957446808,0.285714285714286,4.20566860465116,0.379084967320261,0.399709302325581,0.0816326530612245,2,0,0.41326948051948,0.00290697674418605,13.2185602373337,2025-03-22 15:57:53
719,106589236,8.2,69.41,10.05,10.6,9.2,23.1891891891892,0.0555555555555556,4.23426573426573,0.376168224299065,0.467365967365967,0.111111111111111,0,0,0.377636457110141,0.0034965034965035,10.5884524711628,2025-03-22 15:57:53
720,106589237,8.8,67.79,10.76,10.5,8.79,24.1290322580645,0.40625,4.23262032085562,0.371161548731642,0.510695187165775,0.0625,1,0,0.416332780694483,0.0053475935828877,11.1000646022654,2025-03-22 15:57:54
721,106589238,8.8,67.79,10.82,11.1,9.52,24.7333333333333,0.137931034482759,4.31132075471698,0.383673469387755,0.501347708894879,0.172413793103448,0,0,0.345790558647701,0.0,11.3056689342404,2025-03-22 15:57:54
